Date,Max.,Min.,Morn,Eve,Rain,Rainy Days ,PE,Year
03.09.10,27.0,25.0,97.0,60.0,0.0,0.0,2.61,2010
04.09.10,28.0,25.0,89.0,60.0,5.6,1.0,2.99,2010
05.09.10,29.0,24.0,95.0,84.0,85.8,1.0,0.0,2010
06.09.10,27.0,24.0,95.0,65.0,145.2,1.0,0.0,2010
07.09.10,26.0,25.0,92.0,84.0,0.0,0.0,3.04,2010
08.09.10,29.0,25.0,96.0,71.0,72.0,1.0,11.1,2010
09.09.10,29.0,25.0,92.0,77.0,30.8,1.0,4.72,2010
10.09.10,28.0,25.0,96.0,65.0,5.6,1.0,2.99,2010
11.09.10,28.0,25.0,89.0,77.0,4.0,1.0,1.39,2010
12.09.10,29.0,25.0,96.0,71.0,0.0,0.0,4.34,2010
13.09.10,30.0,24.0,92.0,70.0,0.0,0.0,4.34,2010
14.09.10,32.0,25.0,92.0,71.0,90.2,1.0,27.56,2010
15.09.10,30.0,24.0,92.0,65.0,16.0,1.0,3.82,2010
16.09.10,29.0,24.0,100.0,71.0,0.0,0.0,3.48,2010
17.09.10,30.0,24.0,100.0,77.0,0.0,0.0,3.48,2010
18.09.10,30.0,25.0,89.0,66.0,0.0,0.0,2.61,2010
19.09.10,29.0,24.0,91.0,59.0,37.6,1.0,2.8,2010
20.09.10,28.0,23.0,95.0,65.0,0.0,0.0,2.61,2010
21.09.10,29.0,26.0,92.0,77.0,0.0,0.0,3.48,2010
22.09.10,30.0,25.0,91.0,77.0,0.0,0.0,3.91,2010
23.09.10,31.0,23.0,95.0,65.0,0.0,0.0,3.04,2010
24.09.10,31.0,23.0,91.0,64.0,0.0,0.0,3.48,2010
25.09.10,32.0,25.0,89.0,66.0,0.0,0.0,3.91,2010
26.09.10,31.0,23.0,79.0,64.0,0.0,0.0,3.04,2010
27.09.10,32.0,23.0,95.0,70.0,0.0,0.0,4.78,2010
28.09.10,32.0,22.0,83.0,66.0,0.0,0.0,3.48,2010
29.09.10,32.0,21.0,87.0,65.0,0.0,0.0,4.78,2010
30.09.10,34.0,20.0,70.0,44.0,0.0,0.0,4.34,2010
01.10.10,30.0,20.0,87.0,65.0,0.0,0.0,5.22,2010
02.10.10,31.0,21.0,68.0,66.0,0.0,0.0,4.34,2010
03.10.10,32.0,22.0,70.0,66.0,0.0,0.0,5.22,2010
04.10.10,32.0,23.0,89.0,64.0,0.0,0.0,3.48,2010
05.10.10,32.0,22.0,86.0,77.0,0.0,0.0,4.34,2010
06.10.10,33.0,21.0,78.0,55.0,0.0,0.0,5.22,2010
07.10.10,33.0,21.0,79.0,64.0,0.0,0.0,3.91,2010
08.10.10,33.0,21.0,85.0,65.0,0.0,0.0,3.04,2010
09.10.10,32.0,23.0,91.0,66.0,0.0,0.0,3.48,2010
10.10.10,32.0,22.0,88.0,65.0,0.0,0.0,5.22,2010
11.10.10,33.0,23.0,86.0,77.0,0.0,0.0,2.61,2010
12.10.10,33.0,23.0,91.0,84.0,0.0,0.0,1.74,2010
13.10.10,27.0,21.0,91.0,64.0,0.0,0.0,3.04,2010
14.10.10,29.0,22.0,87.0,64.0,0.0,0.0,3.48,2010
15.10.10,32.0,20.0,87.0,84.0,0.0,0.0,3.48,2010
16.10.10,32.0,25.0,96.0,70.0,0.0,0.0,2.61,2010
17.10.10,32.0,21.0,88.0,66.0,0.0,0.0,3.48,2010
18.10.10,31.0,23.0,91.0,66.0,0.0,0.0,6.09,2010
19.10.10,29.0,24.0,95.0,71.0,5.4,1.0,1.06,2010
20.10.10,30.0,24.0,92.0,66.0,0.0,0.0,1.74,2010
21.10.10,31.0,24.0,84.0,77.0,0.0,0.0,2.61,2010
22.10.10,31.0,24.0,84.0,77.0,0.0,0.0,2.61,2010
23.10.10,31.0,22.0,91.0,66.0,0.0,0.0,2.17,2010
24.10.10,33.0,22.0,91.0,70.0,0.0,0.0,4.34,2010
25.10.10,32.0,23.0,91.0,77.0,0.0,0.0,3.04,2010
26.10.10,28.0,21.0,92.0,84.0,0.0,0.0,3.48,2010
27.10.10,28.0,19.0,87.0,65.0,0.0,0.0,3.91,2010
28.10.10,29.0,21.0,96.0,84.0,0.0,0.0,3.48,2010
29.10.10,32.0,19.0,84.0,70.0,0.0,0.0,2.61,2010
30.10.10,28.0,19.0,85.0,77.0,0.0,0.0,3.91,2010
31.10.10,27.0,18.0,88.0,70.0,0.0,0.0,3.04,2010
01.11.10,27.0,18.0,80.0,66.0,0.0,0.0,4.34,2010
02.11.10,29.0,18.0,70.0,86.0,0.0,0.0,3.48,2010
03.11.10,30.0,18.0,76.0,71.0,0.0,0.0,4.34,2010
04.11.10,31.0,16.0,85.0,66.0,0.0,0.0,4.34,2010
05.11.10,31.0,15.0,65.0,70.0,0.0,0.0,3.48,2010
06.11.10,29.0,15.0,83.0,65.0,0.0,0.0,4.34,2010
07.11.10,28.0,17.0,88.0,71.0,0.0,0.0,3.48,2010
08.11.10,29.0,17.0,77.0,66.0,0.0,0.0,2.61,2010
09.11.10,32.0,20.0,68.0,65.0,0.0,0.0,2.61,2010
10.11.10,29.0,19.0,68.0,65.0,0.0,0.0,2.17,2010
11.11.10,30.0,19.0,69.0,66.0,0.0,0.0,2.17,2010
12.11.10,32.0,22.0,84.0,72.0,0.0,0.0,6.96,2010
13.11.10,31.2,21.0,91.0,52.0,0.0,0.0,2.61,2010
14.11.10,29.0,22.0,76.0,65.0,0.0,0.0,2.17,2010
15.11.10,31.0,23.0,91.0,76.0,0.0,0.0,5.22,2010
16.11.10,31.0,23.0,75.0,69.0,0.0,0.0,1.74,2010
17.11.10,31.0,20.0,82.0,72.0,0.0,0.0,2.61,2010
18.11.10,31.0,20.0,94.0,87.0,28.2,1.0,2.2,2010
19.11.10,24.0,19.0,94.0,68.0,5.0,1.0,0.05,2010
20.11.10,27.0,20.0,91.0,66.0,21.2,1.0,2.06,2010
21.11.10,27.0,15.0,79.0,57.0,0.0,0.0,2.61,2010
22.11.10,25.0,15.0,77.0,65.0,0.0,0.0,1.74,2010
23.11.10,25.0,19.0,77.0,66.0,0.0,0.0,3.48,2010
24.11.10,25.0,18.0,75.0,64.0,0.0,0.0,2.61,2010
25.11.10,29.0,19.0,82.0,72.0,0.0,0.0,2.17,2010
26.11.10,28.0,18.0,77.0,65.0,0.0,0.0,2.17,2010
27.11.10,30.0,21.0,75.0,66.0,0.0,0.0,1.74,2010
28.11.10,29.0,20.0,82.0,64.0,0.0,0.0,2.61,2010
29.11.10,32.0,19.0,88.0,70.0,0.0,0.0,3.48,2010
30.11.10,31.0,18.0,96.0,64.0,0.0,0.0,3.48,2010
01.12.10,32.0,17.0,78.0,64.0,0.0,0.0,5.22,2010
02.12.10,28.0,18.0,80.0,64.0,0.0,0.0,5.22,2010
03.12.10,28.0,16.0,89.0,77.0,0.0,0.0,4.34,2010
04.12.10,24.0,14.0,84.0,64.0,0.0,0.0,3.48,2010
05.12.10,25.0,12.0,76.0,72.0,0.0,0.0,3.04,2010
06.12.10,26.0,11.0,75.0,60.0,0.0,0.0,2.61,2010
07.12.10,23.0,10.0,74.0,61.0,0.0,0.0,3.48,2010
08.12.10,24.0,10.0,76.0,60.0,0.0,0.0,1.74,2010
09.12.10,22.0,11.0,94.0,61.0,0.0,0.0,2.17,2010
10.12.10,25.0,15.0,89.0,72.0,0.0,0.0,2.61,2010
11.12.10,27.0,14.0,89.0,60.0,0.0,0.0,2.17,2010
12.12.10,26.0,14.0,88.0,61.0,0.0,0.0,2.61,2010
13.12.10,24.0,11.0,72.0,66.0,0.0,0.0,2.61,2010
14.12.10,24.0,10.0,81.0,61.0,0.0,0.0,2.61,2010
15.12.10,23.0,9.0,94.0,62.0,0.0,0.0,3.04,2010
16.12.10,23.0,8.0,86.0,60.0,0.0,0.0,2.17,2010
17.12.10,24.0,9.0,86.0,61.0,0.0,0.0,1.74,2010
18.12.10,24.0,8.0,91.0,62.0,0.0,0.0,2.61,2010
19.12.10,24.0,9.0,81.0,60.0,0.0,0.0,2.17,2010
20.12.10,23.0,8.0,94.0,62.0,0.0,0.0,2.61,2010
21.12.10,22.0,7.0,87.0,60.0,0.0,0.0,3.04,2010
22.12.10,21.0,7.0,86.0,53.0,0.0,0.0,3.48,2010
23.12.10,24.0,9.0,87.0,60.0,0.0,0.0,2.61,2010
24.12.10,24.0,11.0,81.0,60.0,0.0,0.0,1.74,2010
25.12.10,26.0,11.0,77.0,62.0,0.0,0.0,3.48,2010
26.12.10,25.0,11.0,76.0,61.0,0.0,0.0,2.61,2010
27.12.10,25.0,11.0,77.0,60.0,0.0,0.0,2.61,2010
28.12.10,26.0,12.0,88.0,65.0,0.0,0.0,2.17,2010
29.12.10,25.0,12.0,81.0,61.0,0.0,0.0,3.04,2010
30.12.10,20.0,12.0,76.0,60.0,0.0,0.0,3.48,2010
31.12.10,26.0,12.0,86.0,60.0,0.0,0.0,3.04,2010
01.01.11,20.0,8.0,76.0,62.0,0.0,0.0,3.48,2011
2.01.11,20.0,7.0,71.0,54.0,0.0,0.0,2.61,2011
3.01.11,19.0,6.0,72.0,65.0,0.0,0.0,3.48,2011
4.01.11,20.0,7.0,86.0,45.0,0.0,0.0,4.34,2011
5.01.11,19.0,4.0,86.0,77.0,0.0,0.0,2.17,2011
6.01.11,18.0,5.0,84.0,64.0,0.0,0.0,3.91,2011
7.01.11,20.0,5.0,83.0,65.0,0.0,0.0,3.04,2011
8.01.11,20.0,7.0,83.0,62.0,0.0,0.0,2.61,2011
9.01.11,21.0,6.0,69.0,65.0,0.0,0.0,3.04,2011
10.01.11,23.0,6.0,73.0,64.0,0.0,0.0,3.04,2011
11.01.11,20.0,5.0,89.0,65.0,0.0,0.0,3.91,2011
12.01.11,21.0,5.0,86.0,60.0,0.0,0.0,2.61,2011
13.01.11,26.0,8.0,84.0,72.0,0.0,0.0,4.34,2011
14.01.11,26.0,10.0,86.0,70.0,0.0,0.0,5.22,2011
15.01.11,25.0,11.0,87.0,62.0,0.0,0.0,5.22,2011
16.01.11,23.0,10.0,74.0,62.0,0.0,0.0,3.04,2011
17.01.11,21.0,5.0,75.0,62.0,0.0,0.0,3.91,2011
18.01.11,22.0,8.0,72.0,60.0,0.0,0.0,2.17,2011
19.01.11,23.0,10.0,84.0,62.0,0.0,0.0,2.61,2011
20.01.11,24.0,10.0,87.0,60.0,0.0,0.0,4.34,2011
21.01.11,21.0,7.0,81.0,65.0,0.0,0.0,3.48,2011
22.01.11,22.0,9.0,88.0,60.0,0.0,0.0,2.61,2011
23.01.11,25.0,11.0,87.0,72.0,0.0,0.0,1.74,2011
24.01.11,26.0,9.0,88.0,65.0,0.0,0.0,4.34,2011
25.01.11,26.0,9.0,84.0,60.0,0.0,0.0,3.04,2011
26.01.11,23.0,10.0,87.0,62.0,0.0,0.0,2.61,2011
27.01.11,23.0,10.0,87.0,65.0,0.0,0.0,3.48,2011
28.01.11,23.0,9.0,86.0,62.0,0.0,0.0,2.17,2011
29.01.11,24.0,11.0,88.0,60.0,0.0,0.0,3.04,2011
30.01.11,25.0,12.0,88.0,61.0,0.0,0.0,4.34,2011
31.01.11,25.0,13.0,82.0,75.0,0.0,0.0,1.74,2011
1.02.11,23.0,11.0,87.0,60.0,0.0,0.0,3.48,2011
2.02.11,24.0,10.0,92.0,72.0,0.0,0.0,3.04,2011
3.02.11,24.0,10.0,87.0,61.0,0.0,0.0,3.91,2011
4.02.11,25.0,11.0,92.0,65.0,0.0,0.0,5.22,2011
5.02.11,26.0,11.0,87.0,64.0,0.0,0.0,3.04,2011
6.02.11,27.0,11.0,88.0,77.0,0.0,0.0,1.74,2011
7.02.11,26.0,11.0,87.0,64.0,0.0,0.0,3.48,2011
8.02.11,26.0,12.0,84.0,65.0,0.0,0.0,4.34,2011
9.02.11,26.0,11.0,86.0,64.0,0.0,0.0,5.22,2011
10.02.11,26.0,13.0,84.0,71.0,0.0,0.0,3.48,2011
11.02.11,26.0,14.0,88.0,77.0,0.0,0.0,2.61,2011
12.02.11,26.0,13.0,76.0,64.0,0.0,0.0,1.74,2011
13.02.11,26.0,14.0,89.0,72.0,0.0,0.0,4.34,2011
14.02.11,26.0,19.0,90.0,74.0,0.0,0.0,5.22,2011
15.02.11,29.0,16.0,83.0,64.0,0.0,0.0,3.48,2011
16.02.11,28.0,16.0,88.0,65.0,0.0,0.0,3.48,2011
17.02.11,25.0,14.0,89.0,77.0,0.0,0.0,3.48,2011
18.02.11,26.0,13.0,84.0,45.0,0.0,0.0,5.22,2011
19.02.11,23.0,13.0,71.0,68.0,0.0,0.0,4.34,2011
20.02.11,24.0,13.0,76.0,62.0,0.0,0.0,4.34,2011
21.02.11,22.0,10.0,87.0,61.0,0.0,0.0,2.61,2011
22.02.11,24.0,10.0,78.0,64.0,0.0,0.0,4.34,2011
23.02.11,26.0,11.0,78.0,64.0,0.0,0.0,4.34,2011
24.02.11,29.0,14.0,83.0,65.0,0.0,0.0,3.48,2011
25.02.11,27.0,13.0,89.0,64.0,0.0,0.0,4.34,2011
26.02.11,28.0,12.0,93.0,71.0,0.0,0.0,4.34,2011
27.02.11,27.0,12.0,79.0,77.0,0.0,0.0,3.91,2011
28.02.11,30.0,15.0,79.0,65.0,0.0,0.0,5.22,2011
1.03.11,26.0,14.0,80.0,64.0,0.0,0.0,4.34,2011
2.03.11,30.0,16.0,89.0,66.0,0.0,0.0,4.34,2011
3.03.11,31.0,16.0,85.0,62.0,0.0,0.0,3.91,2011
4.03.11,32.0,17.0,80.0,65.0,0.0,0.0,3.91,2011
05.03.11,31.0,16.0,100.0,66.0,0.0,0.0,4.34,2011
6.03.11,31.0,17.0,96.0,54.0,0.0,0.0,4.78,2011
7.03.11,30.0,16.0,76.0,55.0,0.0,0.0,6.09,2011
8.03.11,31.0,15.0,89.0,66.0,0.0,0.0,5.22,2011
9.03.11,33.0,15.0,89.0,64.0,0.0,0.0,5.22,2011
10.03.11,31.0,12.0,78.0,55.0,0.0,0.0,4.78,2011
11.03.11,31.0,14.0,83.0,77.0,0.0,0.0,5.22,2011
12.03.11,28.0,11.0,78.0,64.0,0.0,0.0,5.65,2011
13.03.11,28.0,11.0,76.0,66.0,0.0,0.0,3.48,2011
14.03.11,30.0,12.0,93.0,55.0,0.0,0.0,6.09,2011
15.03.11,33.0,12.0,89.0,66.0,0.0,0.0,5.65,2011
16.03.11,32.0,14.0,67.0,59.0,0.0,0.0,6.09,2011
17.03.11,33.0,15.0,68.0,55.0,0.0,0.0,8.26,2011
18.03.11,34.0,15.0,78.0,62.0,0.0,0.0,8.69,2011
19.03.11,37.0,15.0,79.0,55.0,0.0,0.0,7.83,2011
20.03.11,37.0,16.0,71.0,47.0,0.0,0.0,7.83,2011
21.03.11,35.0,17.0,66.0,52.0,0.0,0.0,7.39,2011
22.03.11,36.0,18.0,67.0,43.0,0.0,0.0,7.83,2011
23.03.11,35.0,18.0,65.0,41.0,0.0,0.0,6.09,2011
24.03.11,35.0,19.0,68.0,33.0,0.0,0.0,5.22,2011
25.03.11,35.0,16.0,71.0,44.0,0.0,0.0,5.22,2011
26.03.11,34.0,16.0,79.0,43.0,0.0,0.0,5.65,2011
27.03.11,35.0,15.0,73.0,40.0,0.0,0.0,8.69,2011
28.03.11,37.0,15.0,89.0,35.0,0.0,0.0,10.43,2011
29.03.11,38.0,18.0,63.0,43.0,0.0,0.0,10.43,2011
30.03.11,37.0,19.0,64.0,40.0,0.0,0.0,8.69,2011
31.03.11,37.0,19.0,74.0,42.0,0.0,0.0,8.2,2011
1.04.11,36.0,17.0,74.0,42.0,0.0,0.0,8.2,2011
2.04.11,35.0,18.0,57.0,43.0,0.0,0.0,11.3,2011
3.04.11,36.0,21.0,68.0,42.0,0.0,0.0,8.69,2011
4.04.11,36.0,19.0,58.0,40.0,0.0,0.0,10.86,2011
5.04.11,35.0,21.0,42.0,40.0,0.0,0.0,10.43,2011
6.04.11,34.0,19.0,45.0,43.0,0.0,0.0,11.3,2011
7.04.11,36.0,19.0,45.0,42.0,0.0,0.0,9.56,2011
8.04.11,36.0,19.0,85.0,41.0,3.4,1.0,2.61,2011
9.04.11,36.0,18.0,71.0,40.0,0.0,0.0,6.96,2011
10.04.11,37.0,20.0,88.0,43.0,0.0,0.0,7.83,2011
11.04.11,37.0,20.0,87.0,48.0,0.0,0.0,10.43,2011
12.04.11,38.0,21.0,61.0,40.0,0.0,0.0,12.17,2011
13.04.11,38.0,20.0,48.0,43.0,0.0,0.0,11.3,2011
14.04.11,38.0,21.0,57.0,35.0,0.0,0.0,12.17,2011
15.04.11,39.0,18.0,61.0,25.0,0.0,0.0,8.69,2011
16.04.11,37.0,20.0,64.0,30.0,0.0,0.0,12.17,2011
17.04.11,39.0,22.0,51.0,39.0,0.0,0.0,11.3,2011
18.04.11,39.0,26.0,50.0,25.0,0.0,0.0,11.73,2011
19.04.11,42.0,23.0,61.0,31.0,0.0,0.0,10.86,2011
20.04.11,40.0,22.0,61.0,40.0,0.0,0.0,10.43,2011
21.04.11,38.0,21.0,57.0,25.0,0.0,0.0,8.69,2011
22.04.11,41.0,23.0,61.0,30.0,0.0,0.0,10.43,2011
23.04.11,42.0,24.0,50.0,25.0,0.0,0.0,11.3,2011
24.04.11,42.0,23.0,68.0,31.0,0.0,0.0,12.17,2011
25.04.11,41.0,24.0,50.0,30.0,0.0,0.0,10.86,2011
26.04.11,40.0,22.0,61.0,31.0,0.0,0.0,11.3,2011
27.04.11,41.0,22.0,50.0,30.0,0.0,0.0,11.3,2011
28.04.11,41.0,22.0,61.0,24.0,0.0,0.0,13.03,2011
29.04.11,42.0,24.0,63.0,28.0,0.0,0.0,13.9,2011
30.04.11,43.0,25.0,50.0,23.0,0.0,0.0,14.77,2011
1.05.11,44.0,28.0,51.0,26.0,0.0,0.0,13.9,2011
2.05.11,43.0,27.0,51.0,28.0,0.0,0.0,12.17,2011
3.05.11,43.0,27.0,56.0,26.0,0.0,0.0,11.3,2011
4.05.11,43.0,27.0,61.0,26.0,0.0,0.0,10.45,2011
5.05.11,40.0,27.0,60.0,27.0,0.0,0.0,8.69,2011
6.05.11,39.0,26.0,62.0,26.0,0.0,0.0,11.3,2011
7.05.11,40.0,25.0,60.0,28.0,0.0,0.0,14.73,2011
8.05.11,39.0,27.0,60.0,27.0,0.0,0.0,12.17,2011
9.05.11,40.0,25.0,58.0,26.0,0.0,0.0,11.3,2011
10.05.11,40.0,25.0,56.0,26.0,0.0,0.0,13.03,2011
11.05.11,42.0,25.0,54.0,24.0,0.0,0.0,14.77,2011
12.05.11,42.0,26.0,51.0,23.0,0.0,0.0,14.73,2011
13.05.11,41.0,28.0,50.0,22.0,0.0,0.0,14.77,2011
14.05.11,41.0,26.0,48.0,20.0,0.0,0.0,13.9,2011
15.05.11,42.0,28.0,46.0,17.0,0.0,0.0,14.73,2011
16.05.11,42.0,28.0,46.0,17.0,0.0,0.0,12.17,2011
17.05.11,44.0,29.0,42.0,16.0,0.0,0.0,10.43,2011
18.05.11,45.0,30.0,42.0,16.0,0.0,0.0,14.77,2011
19.05.11,45.0,30.0,41.0,15.0,0.0,0.0,14.77,2011
20.05.11,44.0,30.0,43.0,15.0,0.0,0.0,14.73,2011
21.05.11,41.0,29.0,42.0,14.0,0.0,0.0,16.51,2011
22.05.11,39.0,29.0,41.0,16.0,0.0,0.0,13.9,2011
23.05.11,37.0,25.0,40.0,15.0,0.0,0.0,16.51,2011
24.05.11,40.0,26.0,43.0,14.0,0.0,0.0,15.64,2011
25.05.11,41.0,29.0,39.0,13.0,0.0,0.0,15.21,2011
26.05.11,41.0,30.0,40.0,13.0,0.0,0.0,13.03,2011
27.05.11,37.0,28.0,44.0,15.0,0.0,0.0,8.69,2011
28.05.11,40.0,27.0,42.0,15.0,0.0,0.0,10.43,2011
29.05.11,41.0,29.0,43.0,16.0,0.0,0.0,7.83,2011
30.05.11,42.0,30.0,39.0,16.0,0.0,0.0,19.12,2011
31.05.11,42.0,27.0,53.0,25.0,0.0,0.0,14.77,2011
1.06.11,41.0,30.0,52.0,27.0,0.0,0.0,16.51,2011
2.06.11,40.0,27.0,55.0,28.0,0.0,0.0,13.03,2011
3.06.11,41.0,28.0,54.0,26.0,2.6,1.0,8.79,2011
4.06.11,33.0,28.0,56.0,31.0,0.0,0.0,13.3,2011
5.06.11,33.0,27.0,45.0,33.0,0.0,0.0,10.43,2011
6.06.11,31.0,30.0,64.0,27.0,0.0,0.0,13.03,2011
7.06.11,41.0,28.0,61.0,36.0,0.0,0.0,12.17,2011
8.06.11,42.0,27.0,77.0,35.0,0.0,0.0,6.09,2011
9.06.11,36.0,26.0,57.0,35.0,0.0,0.0,7.83,2011
10.06.11,38.0,28.0,61.0,27.0,0.0,0.0,13.03,2011
11.06.11,44.0,27.0,71.0,24.0,24.2,1.0,12.02,2011
12.06.11,38.0,24.0,88.0,27.0,0.0,0.0,8.26,2011
13.06.11,38.0,29.0,39.0,26.0,0.0,0.0,8.26,2011
14.06.11,39.0,29.0,68.0,39.0,0.0,0.0,12.17,2011
15.06.11,36.0,25.0,88.0,26.0,6.2,1.0,2.61,2011
16.06.11,32.0,25.0,84.0,59.0,0.0,0.0,11.3,2011
17.06.11,34.0,26.0,77.0,38.0,0.0,0.0,9.12,2011
18.06.11,38.0,28.0,78.0,27.0,4.2,1.0,4.34,2011
19.06.11,37.0,25.0,84.0,39.0,17.2,1.0,5.89,2011
20.06.11,33.0,24.0,92.0,71.0,16.4,1.0,6.83,2011
21.06.11,30.0,25.0,87.0,70.0,25.2,1.0,0.84,2011
22.06.11,28.0,25.0,95.0,87.0,15.6,1.0,0.06,2011
23.06.11,26.0,25.0,100.0,64.0,6.4,1.0,3.79,2011
24.06.11,29.0,25.0,87.0,69.0,10.9,1.0,1.33,2011
25.06.11,25.0,24.0,87.0,70.0,11.9,1.0,1.15,2011
26.06.11,25.0,24.0,83.0,64.0,0.0,0.0,5.22,2011
27.06.11,29.0,25.0,84.0,69.0,13.9,1.0,2.59,2011
28.06.11,26.0,25.0,92.0,70.0,12.6,1.0,1.29,2011
29.06.11,28.0,25.0,95.0,70.0,3.6,1.0,6.09,2011
30.06.11,27.0,25.0,96.0,72.0,0.0,0.0,2.49,2011
1.07.11,31.0,25.0,92.0,87.0,0.0,0.0,3.48,2011
2.07.11,41.0,30.0,84.0,59.0,0.0,0.0,8.69,2011
3.07.11,40.0,27.0,80.0,44.0,0.0,0.0,8.69,2011
4.07.11,41.0,28.0,87.0,59.0,0.0,0.0,6.96,2011
5.07.11,33.0,28.0,87.0,55.0,0.0,0.0,5.22,2011
6.07.11,33.0,27.0,92.0,77.0,61.0,1.0,14.09,2011
7.07.11,31.0,30.0,87.0,47.0,0.0,0.0,3.48,2011
8.07.11,41.0,28.0,95.0,59.0,10.0,1.0,5.65,2011
9.07.11,42.0,27.0,92.0,70.0,13.0,1.0,3.43,2011
10.07.11,36.0,26.0,85.0,80.0,0.0,0.0,3.48,2011
11.07.11,38.0,28.0,95.0,71.0,3.6,1.0,2.61,2011
12.07.11,44.0,27.0,95.0,64.0,0.0,0.0,4.78,2011
13.07.11,38.0,24.0,92.0,55.0,0.0,0.0,5.22,2011
14.07.11,38.0,29.0,87.0,44.0,16.6,1.0,8.25,2011
15.07.11,39.0,29.0,84.0,59.0,0.0,0.0,2.61,2011
16.07.11,36.0,25.0,85.0,64.0,13.4,1.0,0.52,2011
17.07.11,32.0,25.0,100.0,64.0,0.0,0.0,2.61,2011
18.07.11,34.0,26.0,92.0,87.0,4.6,1.0,3.48,2011
19.07.11,38.0,28.0,92.0,67.0,47.6,1.0,8.45,2011
20.07.11,37.0,25.0,87.0,69.0,13.9,1.0,1.33,2011
21.07.11,33.0,24.0,87.0,64.0,16.6,1.0,1.81,2011
22.07.11,30.0,25.0,95.0,69.0,53.4,1.0,11.64,2011
23.07.11,28.0,25.0,100.0,64.0,22.0,1.0,8.95,2011
24.07.11,26.0,25.0,95.0,87.0,3.2,1.0,3.76,2011
25.07.11,29.0,25.0,95.0,88.0,0.0,0.0,3.48,2011
26.07.11,25.0,24.0,92.0,82.0,0.0,0.0,2.61,2011
27.07.11,25.0,24.0,87.0,78.0,0.0,0.0,5.22,2011
28.07.11,29.0,25.0,92.0,85.0,0.0,0.0,3.48,2011
29.07.11,26.0,25.0,92.0,64.0,0.0,0.0,5.22,2011
30.07.11,28.0,25.0,97.0,70.0,0.0,0.0,4.34,2011
31.07.11,27.0,25.0,92.0,64.0,0.0,0.0,3.48,2011
01.08.11,28.0,25.0,87.0,71.0,1.4,1.0,1.21,2011
02.08.11,30.0,26.0,84.0,66.0,0.0,0.0,4.34,2011
03.08.11,31.0,26.0,97.0,69.0,55.4,1.0,7.55,2011
04.08.11,30.0,25.0,92.0,87.0,0.0,0.0,3.48,2011
05.08.11,30.0,25.0,97.0,64.0,3.0,1.0,1.26,2011
06.08.11,27.0,25.0,92.0,69.0,62.2,1.0,54.11,2011
07.08.11,26.0,25.0,92.0,69.0,54.2,1.0,47.15,2011
08.08.11,26.0,24.0,95.0,87.0,42.4,1.0,3.25,2011
09.08.11,24.0,23.0,100.0,64.0,4.0,1.0,2.09,2011
10.08.11,26.0,24.0,92.0,71.0,6.4,1.0,0.31,2011
11.08.11,29.0,25.0,92.0,87.0,0.0,0.0,4.34,2011
12.08.11,29.0,24.0,96.0,64.0,6.4,1.0,0.31,2011
13.08.11,26.0,24.0,95.0,70.0,0.0,0.0,3.48,2011
14.08.11,26.0,24.0,92.0,71.0,11.4,1.0,0.96,2011
15.08.11,27.0,25.0,92.0,87.0,0.0,0.0,2.61,2011
16.08.11,29.0,24.0,94.0,60.0,0.0,0.0,3.48,2011
17.08.11,29.0,25.0,92.0,59.0,6.2,1.0,4.46,2011
18.08.11,27.0,24.0,92.0,65.0,0.0,0.0,4.78,2011
19.08.11,29.0,25.0,94.0,71.0,0.0,0.0,2.61,2011
20.08.11,29.0,25.0,92.0,59.0,0.0,0.0,4.43,2011
21.08.11,30.0,25.0,84.0,58.0,0.0,0.0,3.48,2011
22.08.11,29.0,25.0,92.0,60.0,0.0,0.0,4.34,2011
23.08.11,32.0,25.0,87.0,59.0,0.0,0.0,5.22,2011
24.08.11,31.0,26.0,92.0,55.0,7.2,1.0,1.98,2011
25.08.11,31.0,26.0,92.0,71.0,10.6,1.0,3.04,2011
26.08.11,30.0,24.0,95.0,65.0,12.6,1.0,1.74,2011
27.08.11,28.0,25.0,95.0,59.0,18.6,1.0,5.55,2011
28.08.11,30.0,25.0,100.0,71.0,16.0,1.0,3.82,2011
29.08.11,30.0,25.0,95.0,60.0,5.9,1.0,3.29,2011
30.08.11,30.0,25.0,97.0,71.0,0.0,0.0,5.22,2011
31.08.11,30.0,26.0,87.0,55.0,14.6,1.0,4.16,2011
01.09.11,29.0,24.0,88.0,65.0,51.0,1.0,7.5,2011
02.09.11,30.0,24.0,95.0,65.0,23.4,1.0,5.13,2011
03.09.11,29.0,24.0,95.0,68.0,0.0,0.0,4.33,2011
04.09.11,30.0,26.0,92.0,59.0,5.2,1.0,4.33,2011
05.09.11,29.0,26.0,100.0,71.0,9.9,1.0,2.94,2011
06.09.11,27.0,25.0,87.0,68.0,0.0,0.0,4.34,2011
07.09.11,30.0,25.0,91.0,72.0,1.4,1.0,0.34,2011
08.09.11,27.0,24.0,91.0,78.0,10.0,1.0,3.91,2011
09.09.11,26.0,24.0,95.0,76.0,8.9,1.0,0.45,2011
10.09.11,25.0,24.0,92.0,78.0,40.0,1.0,7.5,2011
11.09.11,25.0,24.0,95.0,78.0,0.0,0.0,3.48,2011
12.09.11,27.0,24.0,95.0,76.0,0.0,0.0,3.04,2011
13.09.11,30.0,24.0,92.0,47.0,0.0,0.0,3.91,2011
14.09.11,32.0,25.0,94.0,59.0,0.0,0.0,4.34,2011
