Max.,Min.,Morn,Eve,Rain,Rainy Days ,PE,year,month,day,Next_Max,Next_Min
43.5,26.0,33.0,14.0,0.0,0.0,3.91,2017,5,6,42.4,26.4
42.4,26.4,33.0,14.0,0.0,0.0,3.91,2017,5,7,42.9,27.4
42.9,27.4,32.0,18.0,0.0,0.0,3.91,2017,5,8,41.3,26.6
41.3,26.6,34.0,15.0,0.0,0.0,3.91,2017,5,9,41.9,28.0
41.9,28.0,33.0,16.0,0.0,0.0,3.91,2017,5,10,42.9,28.0
42.9,28.0,39.0,25.0,1.2,1.0,3.91,2017,5,11,44.4,29.4
44.4,29.4,32.0,13.0,0.0,0.0,3.91,2017,5,12,45.9,30.4
45.9,30.4,40.0,22.0,0.0,0.0,3.91,2017,5,13,45.5,33.6
45.5,33.6,32.0,14.0,0.0,0.0,3.91,2017,5,14,43.3,29.6
43.3,29.6,36.0,19.0,0.0,0.0,3.91,2017,5,15,43.3,27.4
43.3,27.4,41.0,15.0,0.0,0.0,3.91,2017,5,16,42.1,27.4
42.1,27.4,31.0,16.0,0.0,0.0,3.91,2017,5,17,41.1,26.4
41.1,26.4,37.0,20.0,0.0,0.0,3.91,2017,5,18,42.4,28.0
42.4,28.0,36.0,18.0,0.0,0.0,3.91,2017,5,19,42.5,27.4
42.5,27.4,41.0,19.0,0.0,0.0,3.91,2017,5,20,41.6,26.4
41.6,26.4,41.0,18.0,0.0,0.0,3.91,2017,5,21,39.7,28.8
39.7,28.8,36.0,23.0,0.0,0.0,3.91,2017,5,22,43.0,28.2
43.0,28.2,34.0,18.0,0.0,0.0,3.91,2017,5,23,42.4,27.4
42.4,27.4,78.0,19.0,0.0,0.0,3.91,2017,5,24,44.5,30.8
44.5,30.8,34.0,11.0,0.0,0.0,3.91,2017,5,25,43.0,27.6
43.0,27.6,42.0,23.0,0.0,0.0,3.91,2017,5,26,43.4,29.0
43.4,29.0,49.0,33.0,0.0,0.0,3.91,2017,5,27,41.0,28.8
41.0,28.8,52.0,28.0,0.6,1.0,3.91,2017,5,28,40.1,27.0
40.1,27.0,73.0,37.0,0.0,0.0,3.91,2017,5,29,38.2,24.5
38.2,24.5,66.0,39.0,0.6,1.0,3.91,2017,5,30,41.1,27.0
41.1,27.0,56.0,28.0,1.6,1.0,3.91,2017,5,31,40.5,28.0
40.5,28.0,50.0,26.0,0.0,0.0,3.91,2017,6,1,42.5,29.6
42.5,29.6,49.0,18.0,0.0,0.0,3.91,2017,6,2,43.5,28.8
43.5,28.8,50.0,32.0,0.0,0.0,3.91,2017,6,3,42.1,30.2
42.1,30.2,61.0,44.0,0.0,0.0,3.91,2017,6,4,39.8,26.8
39.8,26.8,92.0,54.0,11.8,1.0,3.91,2017,6,5,35.1,25.4
35.1,25.4,86.0,50.0,4.4,1.0,3.91,2017,6,6,34.9,23.0
34.9,23.0,87.0,53.0,3.2,1.0,3.91,2017,6,7,37.9,25.0
37.9,25.0,76.0,55.0,0.0,0.0,3.91,2017,6,8,37.1,26.6
37.1,26.6,56.0,51.0,0.0,0.0,3.91,2017,6,9,38.4,25.0
38.4,25.0,78.0,41.0,0.6,1.0,3.91,2017,6,10,35.3,26.0
35.3,26.0,73.0,52.0,0.2,1.0,3.91,2017,6,11,38.5,27.6
38.5,27.6,67.0,32.0,0.0,0.0,3.91,2017,6,12,42.1,26.6
42.1,26.6,60.0,41.0,0.0,0.0,3.91,2017,6,13,41.7,28.0
41.7,28.0,56.0,67.0,0.0,0.0,3.91,2017,6,14,40.2,27.4
40.2,27.4,58.0,54.0,0.0,0.0,3.91,2017,6,15,36.1,24.4
36.1,24.4,81.0,39.0,17.2,1.0,3.91,2017,6,16,37.8,25.2
37.8,25.2,77.0,60.0,0.0,0.0,3.91,2017,6,17,37.4,27.0
37.4,27.0,59.0,80.0,0.0,0.0,3.91,2017,6,18,37.3,27.4
37.3,27.4,59.0,35.0,0.3,1.0,3.91,2017,6,19,38.3,27.0
38.3,27.0,56.0,33.0,0.4,1.0,3.91,2017,6,20,38.3,27.6
38.3,27.6,55.0,56.0,0.0,0.0,3.91,2017,6,21,34.7,23.4
34.7,23.4,84.0,50.0,31.2,1.0,3.91,2017,6,22,36.3,24.4
36.3,24.4,74.0,52.0,2.8,1.0,3.91,2017,6,23,35.6,26.0
35.6,26.0,70.0,75.0,0.0,0.0,3.91,2017,6,24,38.1,26.4
38.1,26.4,75.0,94.0,0.0,0.0,3.91,2017,6,25,34.2,27.0
34.2,27.0,89.0,81.0,0.8,1.0,3.91,2017,6,26,29.3,24.4
29.3,24.4,95.0,61.0,15.4,1.0,3.91,2017,6,27,33.5,24.8
33.5,24.8,92.0,50.0,2.6,1.0,3.91,2017,6,28,35.5,25.8
35.5,25.8,79.0,55.0,0.0,0.0,3.91,2017,6,29,33.3,25.8
33.3,25.8,92.0,48.0,1.4,1.0,3.91,2017,6,30,34.2,26.0
34.2,26.0,70.0,76.0,0.0,0.0,3.91,2017,7,1,32.3,25.4
32.3,25.4,84.0,85.0,0.0,0.0,3.91,2017,7,2,29.7,25.0
29.7,25.0,92.0,98.0,0.6,1.0,3.91,2017,7,3,26.2,25.0
26.2,25.0,93.0,59.0,2.4,1.0,3.91,2017,7,4,31.2,24.6
31.2,24.6,89.0,50.0,27.0,1.0,3.91,2017,7,5,33.5,25.0
33.5,25.0,86.0,45.0,0.0,0.0,3.91,2017,7,6,35.7,24.8
35.7,24.8,78.0,49.0,0.0,0.0,3.91,2017,7,7,36.2,26.0
36.2,26.0,72.0,86.0,0.6,1.0,3.91,2017,7,8,32.2,27.2
32.2,27.2,72.0,90.0,0.0,0.0,3.91,2017,7,9,27.2,23.2
27.2,23.2,100.0,72.0,21.8,1.0,3.91,2017,7,10,32.5,24.4
32.5,24.4,89.0,72.0,22.7,1.0,3.91,2017,7,11,29.6,25.0
29.6,25.0,90.0,98.0,0.0,0.0,3.91,2017,7,12,25.5,24.0
25.5,24.0,100.0,100.0,18.2,1.0,3.91,2017,7,13,25.5,24.2
25.5,24.2,98.0,93.0,78.4,1.0,3.91,2017,7,14,28.2,24.4
28.2,24.4,96.0,78.0,100.6,1.0,3.91,2017,7,15,30.1,24.4
30.1,24.4,93.0,75.0,20.2,1.0,3.91,2017,7,16,31.8,25.0
31.8,25.0,92.0,81.0,0.0,0.0,3.91,2017,7,17,30.7,25.6
30.7,25.6,97.0,92.0,2.4,1.0,3.91,2017,7,18,28.5,23.0
28.5,23.0,100.0,87.0,12.3,1.0,3.91,2017,7,19,29.2,25.0
29.2,25.0,93.0,89.0,30.6,1.0,3.91,2017,7,20,31.2,24.0
31.2,24.0,98.0,100.0,43.7,1.0,3.91,2017,7,21,20.5,24.0
20.5,24.0,95.0,86.0,58.0,1.0,3.91,2017,7,22,28.2,23.8
28.2,23.8,91.0,89.0,31.2,1.0,3.91,2017,7,23,28.3,23.6
28.3,23.6,86.0,91.0,3.2,1.0,3.91,2017,7,24,28.5,23.4
28.5,23.4,88.0,98.0,11.2,1.0,3.91,2017,7,25,25.9,22.4
25.9,22.4,98.0,100.0,17.4,1.0,3.91,2017,7,26,25.6,23.0
25.6,23.0,100.0,100.0,13.2,1.0,3.91,2017,7,27,26.3,23.8
26.3,23.8,100.0,87.0,41.4,1.0,3.91,2017,7,28,29.0,23.6
29.0,23.6,91.0,76.0,1.8,1.0,3.91,2017,7,29,31.2,24.4
31.2,24.4,95.0,85.0,0.0,0.0,3.91,2017,7,30,30.4,24.6
30.4,24.6,92.0,48.0,1.2,1.0,3.91,2017,7,31,31.5,25.0
31.5,25.0,92.0,78.0,13.8,1.0,3.91,2017,8,1,31.1,25.0
31.1,25.0,90.0,66.0,5.2,1.0,3.91,2017,8,2,29.0,24.0
29.0,24.0,91.0,78.0,0.0,0.0,3.91,2017,8,3,29.2,23.4
29.2,23.4,100.0,75.0,6.8,1.0,3.91,2017,8,4,31.9,24.6
31.9,24.6,93.0,77.0,1.0,1.0,3.91,2017,8,5,26.7,20.0
26.7,20.0,86.0,88.0,0.0,0.0,3.91,2017,8,6,28.2,24.0
28.2,24.0,96.0,94.0,10.4,1.0,3.91,2017,8,7,25.9,25.0
25.9,25.0,95.0,100.0,1.8,1.0,3.91,2017,8,8,29.9,24.0
29.9,24.0,97.0,98.0,12.9,1.0,3.91,2017,8,9,29.8,24.4
29.8,24.4,90.0,79.0,5.0,1.0,3.91,2017,8,10,29.0,24.4
29.0,24.4,87.0,82.0,0.0,0.0,3.91,2017,8,11,29.7,24.2
29.7,24.2,91.0,71.0,0.0,0.0,3.91,2017,8,12,30.3,24.6
30.3,24.6,91.0,74.0,0.0,0.0,3.91,2017,8,13,30.7,24.4
30.7,24.4,91.0,73.0,0.0,0.0,3.91,2017,8,14,31.0,24.6
31.0,24.6,90.0,100.0,1.4,1.0,3.91,2017,8,15,30.1,23.0
30.1,23.0,89.0,78.0,17.6,1.0,3.91,2017,8,16,31.5,24.0
31.5,24.0,84.0,69.0,0.0,0.0,3.91,2017,8,17,27.5,24.6
27.5,24.6,95.0,92.0,5.1,1.0,3.91,2017,8,18,31.2,24.0
31.2,24.0,100.0,88.0,5.4,1.0,3.91,2017,8,19,32.6,25.6
32.6,25.6,85.0,78.0,8.8,1.0,3.91,2017,8,20,31.6,25.6
31.6,25.6,88.0,80.0,0.6,1.0,3.91,2017,8,21,31.0,24.4
31.0,24.4,89.0,76.0,0.0,0.0,3.91,2017,8,22,30.0,24.6
30.0,24.6,90.0,79.0,0.0,0.0,3.91,2017,8,23,31.9,25.0
31.9,25.0,90.0,94.0,0.0,0.0,3.91,2017,8,24,31.2,24.4
31.2,24.4,78.0,95.0,12.3,1.0,3.91,2017,8,25,31.0,25.2
31.0,25.2,82.0,90.0,8.8,1.0,3.91,2017,8,26,31.2,24.4
31.2,24.4,94.0,80.0,16.7,1.0,3.91,2017,8,27,32.4,24.8
32.4,24.8,95.0,83.0,8.8,1.0,3.91,2017,8,28,27.3,24.0
27.3,24.0,98.0,98.0,140.0,1.0,3.91,2017,8,29,29.5,24.5
29.5,24.5,95.0,80.0,10.9,1.0,3.91,2017,8,30,31.4,23.0
31.4,23.0,92.0,72.0,0.0,0.0,3.91,2017,8,31,32.9,24.0
32.9,24.0,86.0,62.0,0.0,0.0,3.91,2017,9,1,32.0,23.0
32.0,23.0,88.0,69.0,0.0,0.0,3.91,2017,9,2,32.5,23.8
32.5,23.8,81.0,67.0,0.0,0.0,3.91,2017,9,3,32.0,25.2
32.0,25.2,89.0,100.0,0.0,0.0,3.91,2017,9,4,30.9,24.8
30.9,24.8,92.0,76.0,23.6,1.0,3.91,2017,9,5,32.8,24.2
32.8,24.2,92.0,65.0,0.0,0.0,3.91,2017,9,6,34.3,25.0
34.3,25.0,74.0,57.0,0.0,0.0,3.91,2017,9,7,34.9,24.8
34.9,24.8,86.0,65.0,0.0,0.0,3.91,2017,9,8,35.0,26.0
35.0,26.0,85.0,74.0,0.0,0.0,3.91,2017,9,9,34.0,25.0
34.0,25.0,89.0,85.0,0.0,0.0,3.91,2017,9,10,34.3,25.0
34.3,25.0,80.0,78.0,1.2,1.0,3.91,2017,9,11,33.7,24.6
33.7,24.6,94.0,72.0,2.0,1.0,3.91,2017,9,12,33.3,24.2
33.3,24.2,80.0,85.0,0.8,1.0,3.91,2017,9,13,32.2,24.2
32.2,24.2,92.0,97.0,0.0,0.0,3.91,2017,9,14,32.5,24.4
32.5,24.4,95.0,86.0,8.0,1.0,3.91,2017,9,15,34.0,25.0
34.0,25.0,95.0,81.0,0.0,0.0,3.91,2017,9,16,34.3,24.0
34.3,24.0,85.0,43.0,0.0,0.0,3.91,2017,9,17,29.7,25.0
29.7,25.0,98.0,86.0,6.0,1.0,3.91,2017,9,18,33.0,23.0
33.0,23.0,95.0,72.0,35.2,1.0,3.91,2017,9,19,30.5,26.0
30.5,26.0,95.0,100.0,0.0,0.0,3.91,2017,9,20,26.3,24.0
26.3,24.0,100.0,95.0,30.2,1.0,3.91,2017,9,21,29.1,22.6
29.1,22.6,93.0,78.0,9.0,1.0,3.91,2017,9,22,30.7,23.6
30.7,23.6,91.0,72.0,0.0,0.0,3.91,2017,9,23,33.5,22.8
33.5,22.8,95.0,63.0,0.0,0.0,3.91,2017,9,24,34.6,23.8
34.6,23.8,92.0,69.0,0.0,0.0,3.91,2017,9,25,35.0,23.2
35.0,23.2,84.0,64.0,0.0,0.0,3.91,2017,9,26,35.6,24.0
35.6,24.0,78.0,51.0,0.0,0.0,3.91,2017,9,27,35.2,24.0
35.2,24.0,83.0,66.0,0.0,0.0,3.91,2017,9,28,35.5,24.0
35.5,24.0,84.0,61.0,0.0,0.0,3.91,2017,9,29,35.7,22.0
35.7,22.0,71.0,60.0,0.0,0.0,3.91,2017,9,30,36.1,23.4
36.1,23.4,81.0,64.0,0.0,0.0,3.91,2017,10,1,35.7,21.6
35.7,21.6,76.0,49.0,0.0,0.0,3.91,2017,10,2,36.7,21.0
36.7,21.0,68.0,43.0,0.0,0.0,3.91,2017,10,3,35.8,20.4
35.8,20.4,68.0,35.0,0.0,0.0,3.91,2017,10,4,36.3,22.0
36.3,22.0,71.0,59.0,0.0,0.0,3.91,2017,10,5,36.1,24.4
36.1,24.4,78.0,59.0,0.0,0.0,3.91,2017,10,6,36.0,25.4
36.0,25.4,80.0,70.0,0.0,0.0,3.91,2017,10,7,35.5,25.0
35.5,25.0,77.0,61.0,0.0,0.0,3.91,2017,10,8,35.2,24.6
35.2,24.6,82.0,74.0,5.0,1.0,3.91,2017,10,9,32.7,24.0
32.7,24.0,98.0,74.0,0.0,0.0,3.91,2017,10,10,34.5,25.0
34.5,25.0,92.0,60.0,0.0,0.0,3.91,2017,10,11,35.5,23.5
35.5,23.5,77.0,56.0,0.0,0.0,3.91,2017,10,12,32.1,24.8
32.1,24.8,80.0,86.0,0.6,1.0,3.91,2017,10,13,34.9,24.2
34.9,24.2,90.0,60.0,0.0,0.0,3.91,2017,10,14,35.2,22.0
35.2,22.0,81.0,39.0,0.0,0.0,3.91,2017,10,15,35.7,21.8
35.7,21.8,84.0,52.0,0.0,0.0,3.91,2017,10,16,37.2,19.4
37.2,19.4,69.0,48.0,0.0,0.0,3.91,2017,10,17,34.9,18.0
34.9,18.0,75.0,61.0,0.0,0.0,3.91,2017,10,18,33.7,18.2
33.7,18.2,70.0,62.0,0.0,0.0,3.91,2017,10,19,35.3,23.0
35.3,23.0,73.0,60.0,0.0,0.0,3.91,2017,10,20,36.4,24.2
36.4,24.2,97.0,41.0,0.0,0.0,3.91,2017,10,21,35.5,24.0
35.5,24.0,72.0,31.0,0.0,0.0,3.91,2017,10,22,34.9,19.0
34.9,19.0,54.0,27.0,0.0,0.0,3.91,2017,10,23,34.9,17.0
34.9,17.0,64.0,26.0,0.0,0.0,3.91,2017,10,24,34.0,16.0
34.0,16.0,55.0,24.0,0.0,0.0,3.91,2017,10,25,34.1,17.0
34.1,17.0,67.0,36.0,0.0,0.0,3.91,2017,10,26,34.6,17.3
34.6,17.3,80.0,39.0,0.0,0.0,3.91,2017,10,27,34.1,17.4
34.1,17.4,71.0,36.0,0.0,0.0,3.91,2017,10,28,33.9,17.4
33.9,17.4,67.0,32.0,0.0,0.0,3.91,2017,10,29,33.7,17.6
33.7,17.6,63.0,34.0,0.0,0.0,3.91,2017,10,30,33.5,16.2
33.5,16.2,56.0,39.0,0.0,0.0,3.91,2017,10,31,34.6,16.0
34.6,16.0,62.0,41.0,0.0,0.0,3.91,2017,11,1,32.5,15.4
32.5,15.4,74.0,40.0,0.0,0.0,3.91,2017,11,2,32.7,16.3
32.7,16.3,72.0,43.0,0.0,0.0,3.91,2017,11,3,32.2,16.6
32.2,16.6,71.0,45.0,0.0,0.0,3.91,2017,11,4,32.0,16.0
32.0,16.0,69.0,44.0,0.0,0.0,3.91,2017,11,5,32.9,17.6
32.9,17.6,68.0,43.0,0.0,0.0,3.91,2017,11,6,33.0,16.2
33.0,16.2,67.0,36.0,0.0,0.0,3.91,2017,11,7,32.5,16.4
32.5,16.4,70.0,29.0,0.0,0.0,3.91,2017,11,8,31.9,15.4
31.9,15.4,69.0,31.0,0.0,0.0,3.91,2017,11,9,31.5,14.4
31.5,14.4,66.0,32.0,0.0,0.0,3.91,2017,11,10,31.1,14.6
31.1,14.6,71.0,38.0,0.0,0.0,3.91,2017,11,11,30.9,13.6
30.9,13.6,63.0,46.0,0.0,0.0,3.91,2017,11,12,30.1,14.0
30.1,14.0,71.0,45.0,0.0,0.0,3.91,2017,11,13,30.2,15.2
30.2,15.2,72.0,38.0,0.0,0.0,3.91,2017,11,14,30.9,14.6
30.9,14.6,76.0,51.0,0.0,0.0,3.91,2017,11,15,31.3,17.4
31.3,17.4,74.0,60.0,0.0,0.0,3.91,2017,11,16,31.2,19.0
31.2,19.0,80.0,57.0,0.0,0.0,3.91,2017,11,17,31.7,20.0
31.7,20.0,71.0,57.0,0.0,0.0,3.91,2017,11,18,31.1,19.2
31.1,19.2,78.0,54.0,0.0,0.0,3.91,2017,11,19,29.5,20.0
29.5,20.0,66.0,49.0,0.0,0.0,3.91,2017,11,20,29.7,19.0
29.7,19.0,53.0,49.0,0.0,0.0,3.91,2017,11,21,29.5,19.8
29.5,19.8,56.0,40.0,0.0,0.0,3.91,2017,11,22,29.7,16.5
29.7,16.5,64.0,54.0,0.0,0.0,3.91,2017,11,23,30.1,13.4
30.1,13.4,55.0,36.0,0.0,0.0,3.91,2017,11,24,30.2,12.0
30.2,12.0,60.0,38.0,0.0,0.0,3.91,2017,11,25,30.9,11.2
30.9,11.2,68.0,26.0,0.0,0.0,3.91,2017,11,26,30.9,12.0
30.9,12.0,74.0,33.0,0.0,0.0,3.91,2017,11,27,32.0,11.6
32.0,11.6,70.0,26.0,0.0,0.0,3.91,2017,11,28,31.8,13.6
31.8,13.6,57.0,42.0,0.0,0.0,3.91,2017,11,29,31.5,14.0
31.5,14.0,54.0,42.0,0.0,0.0,3.91,2017,11,30,31.2,13.6
31.2,13.6,55.0,40.0,0.0,0.0,3.91,2017,12,1,30.7,14.2
30.7,14.2,58.0,36.0,0.0,0.0,3.91,2017,12,2,29.1,13.4
29.1,13.4,55.0,45.0,0.0,0.0,3.91,2017,12,3,29.0,14.0
29.0,14.0,61.0,48.0,0.0,0.0,3.91,2017,12,4,29.7,15.4
29.7,15.4,50.0,40.0,0.0,0.0,3.91,2017,12,5,26.7,18.0
26.7,18.0,60.0,53.0,0.0,0.0,3.91,2017,12,6,29.1,16.4
29.1,16.4,67.0,54.0,0.0,0.0,3.91,2017,12,7,29.3,17.4
29.3,17.4,64.0,49.0,0.0,0.0,3.91,2017,12,8,30.7,17.0
30.7,17.0,57.0,36.0,0.0,0.0,3.91,2017,12,9,29.2,12.0
29.2,12.0,75.0,31.0,0.0,0.0,3.91,2017,12,10,30.9,12.0
30.9,12.0,69.0,37.0,0.0,0.0,3.91,2017,12,11,29.4,15.6
29.4,15.6,81.0,52.0,0.0,0.0,3.91,2017,12,12,30.3,16.0
30.3,16.0,76.0,47.0,0.0,0.0,3.91,2017,12,13,30.2,16.0
30.2,16.0,77.0,52.0,0.0,0.0,3.91,2017,12,14,29.2,16.9
29.2,16.9,83.0,48.0,0.0,0.0,3.91,2017,12,15,28.7,16.0
28.7,16.0,68.0,42.0,0.0,0.0,3.91,2017,12,16,26.5,14.0
26.5,14.0,60.0,45.0,0.0,0.0,3.91,2017,12,17,26.7,13.0
26.7,13.0,78.0,34.0,0.0,0.0,3.91,2017,12,18,28.7,9.2
28.7,9.2,65.0,43.0,0.0,0.0,3.91,2017,12,19,26.7,11.8
26.7,11.8,80.0,51.0,0.0,0.0,3.91,2017,12,20,27.9,11.2
27.9,11.2,87.0,49.0,0.0,0.0,3.91,2017,12,21,25.1,11.6
25.1,11.6,78.0,59.0,0.0,0.0,3.91,2017,12,22,28.1,12.8
28.1,12.8,77.0,37.0,0.0,0.0,3.91,2017,12,23,28.5,13.0
28.5,13.0,75.0,52.0,0.0,0.0,3.91,2017,12,24,28.4,12.8
28.4,12.8,76.0,53.0,0.0,0.0,3.91,2017,12,25,28.7,10.8
28.7,10.8,63.0,40.0,0.0,0.0,3.91,2017,12,26,27.7,10.4
27.7,10.4,68.0,47.0,0.0,0.0,3.91,2017,12,27,28.1,10.0
28.1,10.0,70.0,44.0,0.0,0.0,3.91,2017,12,28,27.9,10.7
27.9,10.7,63.0,40.0,0.0,0.0,3.91,2017,12,29,28.1,12.6
28.1,12.6,69.0,42.0,0.0,0.0,3.91,2017,12,30,26.3,10.2
26.3,10.2,68.0,51.0,0.0,0.0,3.91,2017,12,31,28.2,13.6
28.2,13.6,66.0,43.0,0.0,0.0,3.91,2017,1,1,26.5,12.6
26.5,12.6,90.0,70.0,0.0,0.0,3.91,2017,1,2,24.7,12.0
24.7,12.0,91.0,69.0,0.0,0.0,3.91,2017,1,3,27.5,11.4
27.5,11.4,89.0,44.0,0.0,0.0,3.91,2017,1,4,28.2,10.4
28.2,10.4,81.0,49.0,0.0,0.0,3.91,2017,1,5,29.5,10.4
29.5,10.4,71.0,60.0,0.0,0.0,3.91,2017,1,6,26.7,11.0
26.7,11.0,83.0,51.0,0.0,0.0,3.91,2017,1,7,29.6,12.4
29.6,12.4,85.0,33.0,0.0,0.0,3.91,2017,1,8,26.4,13.4
26.4,13.4,87.0,59.0,0.0,0.0,3.91,2017,1,9,23.4,12.6
23.4,12.6,83.0,55.0,0.0,0.0,3.91,2017,1,10,22.5,9.2
22.5,9.2,77.0,49.0,0.0,0.0,3.91,2017,1,11,22.5,7.0
22.5,7.0,65.0,46.0,0.0,0.0,3.91,2017,1,12,22.5,6.6
22.5,6.6,65.0,48.0,0.0,0.0,3.91,2017,1,13,24.4,8.4
24.4,8.4,48.0,47.0,0.0,0.0,3.91,2017,1,14,24.5,11.4
24.5,11.4,60.0,53.0,0.0,0.0,3.91,2017,1,15,26.5,13.8
26.5,13.8,60.0,46.0,0.0,0.0,3.91,2017,1,16,27.1,14.4
27.1,14.4,74.0,52.0,0.0,0.0,3.91,2017,1,17,25.3,13.0
25.3,13.0,81.0,67.0,0.0,0.0,3.91,2017,1,18,26.6,12.9
26.6,12.9,83.0,55.0,0.0,0.0,3.91,2017,1,19,26.7,14.6
26.7,14.6,77.0,55.0,0.0,0.0,3.91,2017,1,20,28.7,13.2
28.7,13.2,69.0,59.0,0.0,0.0,3.91,2017,1,21,28.6,15.4
28.6,15.4,76.0,47.0,0.0,0.0,3.91,2017,1,22,31.1,15.0
31.1,15.0,71.0,52.0,0.0,0.0,3.91,2017,1,23,31.6,16.0
31.6,16.0,64.0,50.0,0.0,0.0,3.91,2017,1,24,31.9,16.0
31.9,16.0,77.0,60.0,0.0,0.0,3.91,2017,1,25,30.9,14.8
30.9,14.8,75.0,41.0,0.0,0.0,3.91,2017,1,26,27.0,16.2
27.0,16.2,89.0,51.0,3.3,1.0,3.91,2017,1,27,25.7,13.0
25.7,13.0,75.0,65.0,0.0,0.0,3.91,2017,1,28,27.4,11.6
27.4,11.6,79.0,53.0,0.0,0.0,3.91,2017,1,29,29.4,11.8
29.4,11.8,83.0,37.0,0.0,0.0,3.91,2017,1,30,29.7,12.4
29.7,12.4,79.0,31.0,0.0,0.0,3.91,2017,1,31,30.5,13.2
30.5,13.2,64.0,35.0,0.0,0.0,3.91,2017,2,1,30.3,13.8
30.3,13.8,62.0,45.0,0.0,0.0,3.91,2017,2,2,29.7,13.4
29.7,13.4,70.0,45.0,0.0,0.0,3.91,2017,2,3,32.2,14.6
32.2,14.6,70.0,48.0,0.0,0.0,3.91,2017,2,4,30.9,16.0
30.9,16.0,65.0,40.0,0.0,0.0,3.91,2017,2,5,25.7,15.8
25.7,15.8,65.0,45.0,0.0,0.0,3.91,2017,2,6,27.7,11.0
27.7,11.0,83.0,46.0,0.0,0.0,3.91,2017,2,7,31.9,13.0
31.9,13.0,70.0,25.0,0.0,0.0,3.91,2017,2,8,29.4,14.4
29.4,14.4,78.0,46.0,0.0,0.0,3.91,2017,2,9,26.5,13.9
26.5,13.9,70.0,47.0,0.0,0.0,3.91,2017,2,10,23.9,15.4
23.9,15.4,52.0,70.0,0.0,0.0,3.91,2017,2,11,29.5,15.2
29.5,15.2,86.0,63.0,1.3,1.0,3.91,2017,2,12,30.0,16.9
30.0,16.9,87.0,59.0,0.0,0.0,3.91,2017,2,13,30.1,18.4
30.1,18.4,73.0,54.0,0.0,0.0,3.91,2017,2,14,29.7,17.6
29.7,17.6,75.0,50.0,0.0,0.0,3.91,2017,2,15,31.2,15.0
31.2,15.0,64.0,40.0,0.0,0.0,3.91,2017,2,16,32.1,14.9
32.1,14.9,70.0,33.0,0.0,0.0,3.91,2017,2,17,33.2,16.0
33.2,16.0,66.0,39.0,0.0,0.0,3.91,2017,2,18,33.0,14.8
33.0,14.8,83.0,34.0,0.0,0.0,3.91,2017,2,19,32.3,15.0
32.3,15.0,81.0,40.0,0.0,0.0,3.91,2017,2,20,30.3,16.4
30.3,16.4,59.0,38.0,0.0,0.0,3.91,2017,2,21,29.1,14.0
29.1,14.0,66.0,37.0,0.0,0.0,3.91,2017,2,22,32.7,14.8
32.7,14.8,78.0,34.0,0.0,0.0,3.91,2017,2,23,29.9,13.6
29.9,13.6,57.0,38.0,0.0,0.0,3.91,2017,2,24,30.9,12.6
30.9,12.6,59.0,26.0,0.0,0.0,3.91,2017,2,25,31.9,12.4
31.9,12.4,71.0,29.0,0.0,0.0,3.91,2017,2,26,32.4,14.6
32.4,14.6,59.0,25.0,0.0,0.0,3.91,2017,2,27,33.8,16.0
33.8,16.0,44.0,22.0,0.0,0.0,3.91,2017,2,28,35.3,16.4
35.3,16.4,57.0,22.0,0.0,0.0,3.91,2017,3,1,34.6,16.8
34.6,16.8,67.0,34.0,0.0,0.0,3.91,2017,3,2,33.3,16.8
33.3,16.8,79.0,29.0,0.0,0.0,3.91,2017,3,3,33.5,16.4
33.5,16.4,64.0,36.0,0.0,0.0,3.91,2017,3,4,33.0,16.8
33.0,16.8,46.0,32.0,0.0,0.0,3.91,2017,3,5,31.3,16.0
31.3,16.0,34.0,21.0,0.0,0.0,3.91,2017,3,6,33.1,18.0
33.1,18.0,33.0,33.0,0.0,0.0,3.91,2017,3,7,33.6,18.6
33.6,18.6,46.0,22.0,0.0,0.0,3.91,2017,3,8,34.0,16.4
34.0,16.4,49.0,26.0,0.0,0.0,3.91,2017,3,9,32.7,16.6
32.7,16.6,50.0,27.0,0.0,0.0,3.91,2017,3,10,30.0,17.0
30.0,17.0,63.0,22.0,0.0,0.0,3.91,2017,3,11,30.0,13.0
30.0,13.0,57.0,28.0,0.0,0.0,3.91,2017,3,12,30.2,13.4
30.2,13.4,42.0,31.0,0.0,0.0,3.91,2017,3,13,32.0,14.6
32.0,14.6,34.0,20.0,0.0,0.0,3.91,2017,3,14,34.7,11.6
34.7,11.6,35.0,22.0,0.0,0.0,3.91,2017,3,15,35.8,18.6
35.8,18.6,32.0,22.0,0.0,0.0,3.91,2017,3,16,36.0,16.4
36.0,16.4,59.0,24.0,0.0,0.0,3.91,2017,3,17,35.5,16.0
35.5,16.0,49.0,23.0,0.0,0.0,3.91,2017,3,18,33.4,20.4
33.4,20.4,49.0,24.0,0.0,0.0,3.91,2017,3,19,33.7,17.4
33.7,17.4,61.0,24.0,0.0,0.0,3.91,2017,3,20,36.3,16.6
36.3,16.6,46.0,18.0,0.0,0.0,3.91,2017,3,21,38.9,17.7
38.9,17.7,59.0,20.0,0.0,0.0,3.91,2017,3,22,40.4,19.2
40.4,19.2,57.0,14.0,0.0,0.0,3.91,2017,3,23,40.0,19.2
40.0,19.2,39.0,19.0,0.0,0.0,3.91,2017,3,24,40.9,21.0
40.9,21.0,44.0,19.0,0.0,0.0,3.91,2017,3,25,41.0,20.6
